No,imageUrl,linkUrl,startDateTime,endDateTime,categories,brand,sort,title,description,specialFlag
11,/common/front/img/pj/top/banner_171108nightbra_c.jpg,/pjitem/list/?_al=171108nightbra&sort=6&outlet=include&_dm=2&_iid=1&sid=trend_171108nightbra,2017/11/8 9:00,2018/7/25 9:00,"BRA,INNER,BEAUTY",PEACH JOHN,1,Night Bra,寝ている間のバストケア\n人気のナイトブラに待望の新作登場！,0
12,/common/front/img/pj/top/banner_171108slclm_c.jpg,/pj/salon/column/?sid=trend_171108slclm,2017/11/8 9:00,2018/7/25 9:00,INNER,SALON \nby PEACH JOHN,1,Silk Rayon Series,驚くほどなめらか\nSALONのNo.1アンダーウエアシリーズ,0
13,/common/front/img/pj/top/banner_171101volume_c.jpg,/pjitem/list/?_alg=171101volume&count=60&sort=6&outlet=include&_dm=2&sid=trend_171101volume,2017/11/1 9:00,2018/4/24 9:00,BRA,PEACH JOHN,1,なりたいおっぱい,あなたの理想をかなえる\n“盛れる”ブラ特集,0
14,/common/front/img/pj/top/banner_171025pjdays_c.jpg,/pj/special/pjdays/?sid=trend_171025pjdays,2017/10/25 9:00,2018/7/25 9:00,BRA,PEACH JOHN,1,毎日つけたい“最高のフツウ”,"上下で￥3,960+税\n「PJ DAYS」に新作・新色登場",0
15,/common/front/img/pj/top/banner_171018eros_c.jpg,/pj/special/eros/?sid=trend_171018eros,2017/10/8 9:00,2018/7/25 9:00,BEAUTY,PEACH JOHN,1,EROS BEAUTY,「狙って、引き寄せ、誘わせる」\nイランイランとチュベローズの香り,0
16,/common/front/img/pj/top/banner_171011dressup_c.gif,/pjitem/list/?_al=171011dressup&outlet=include&count=60&_dm=2&sort=6&sid=trend_171011dressup,2017/10/11 9:00,2018/7/25 9:00,BRA,PEACH JOHN,1,Dress Upは下着から,着こなしにあったブラ\n選んでますか？,0
17,/common/front/img/pj/top/banner_171004braset_c.jpg,/pjitem/list/?_al=ym_171004braset&count=60&outlet=include&sort=6&_dm=2&sid=trend_171004braset,2017/10/4 9:00,2018/7/25 9:00,BRA,PEACH JOHN,1,"BRA SET￥1,980＋tax〜","シンプルでカラバリ豊富！\n
人気のブラセットに新作＆新色登場",0
18,/common/front/img/pj/top/banner_170913dusty_c.jpg,/pjitem/list/?_al=170913dusty&count=60&outlet=include&_dm=2&sort=6&sid=trend_170913dusty,2017/9/13 9:00,2018/7/25 9:00,"BRA,ROOMWEAR",PEACH JOHN,1,Like an Antique Rose,大人の女性へ贈る\n甘すぎないピンク特集,0
19,/common/front/img/pj/top/banner_170913storestaff_c.jpg,/pj/special/storestaff/?sid=trend_170913storestaff,2017/9/13 9:00,2018/7/25 9:00,"BRA,BEAUTY",PEACH JOHN,1,OUR PJ FAVORITES TOP 10,"全国100名のスタッフが紹介する\n
本当に愛用しているアイテム！",0
20,/common/front/img/pj/top/banner_170531blue_c.jpg,/pjitem/list/?_al=blue&outlet=include&_bcg=007&count=60&sort=6&_dm=2&itemSrcFlt=1&sid=trend_170531blue,2017/5/31 9:00,2018/7/25 9:00,BRA,PEACH JOHN,1,SOMETHING BLUE,"身につけるだけで幸運を引き寄せる\n
ブルーのアイテムをご紹介
",0
21,/common/front/img/pj/top/banner_170412maternity_c.jpg,/pj/special/pj17sm/Maternity/?sid=trend_170412maternity,2017/4/12 9:00,2018/7/25 9:00,"BRA,INNER",PEACH JOHN,1,mama body talk,"心とカラダが変化する\n
プレママ＆ママたちの下着事情
",0
22,/common/front/img/pj/top/banner_170920onepice_c.jpg,/pjitem/list/?_al=170412onepiece&count=60&outlet=include&sort=6&_dm=2&sid=trend_170412onepiece,2017/9/20 9:00,2018/7/25 9:00,"BRA,ROOMWEAR",PEACH JOHN,1,ONE PIECE×PEACH JOHN,"WEB限定！大人気コラボアイテムが再入荷\n数量限定でノベルティプレゼント♪
",0
23,/common/front/img/pj/top/banner_160330pink_c.jpg,/pjitem/list/?_al=pink&outlet=include&_bcg=002&count=60&sort=6&_dm=2&itemSrcFlt=1&sid=trend_160330pink,2016/3/30 9:00,2018/7/25 9:00,BRA,PEACH JOHN,1,Everyday PINK,みんな大好き！ピンクのブラや\nルームウエアを集めました,1
24,/common/front/img/pj/top/banner_170830voice_c.jpg,/pj/special/voice/?sid=trend_160502voice,2017/12/26 9:00,2018/1/31 12:00,BRA,PEACH JOHN,1,口コミ大募集,毎月抽選で人気商品をプレゼント！\n1/31(水)12:00まで,0
25,/common/front/img/pj/top/banner_160112repeat_c.jpg,http://regular.peachjohn.co.jp/fm/bb/?wmpref=hp_trend,2016/1/12 9:00,2018/7/25 9:00,BEAUTY,PEACH JOHN,1,ずっと最大20％OFF＆送料無料！,人気のボディケアアイテムの\nお得な「定期便」コース,0
26,/common/front/img/pj/top/banner_160720care_c.jpg,/pj/info/care/?sid=trend_care,2016/7/21 9:00,9999/7/25 9:00,"BRA,INNER,ROOMWEAR,FASHION",PEACH JOHN,1,下着と洋服のお手入れ講座,お気に入りを長持ちさせるために。\n素材ごとのお手入れ方法やコツを詳しくご紹介！,1
27,/common/front/img/pj/top/banner_160720sizeguide_c.jpg,/pj/size/?sid=trend_size,2016/7/20 9:00,9999/7/25 9:00,"BRA,INNER,ROOMWEAR,FASHION",PEACH JOHN,1,SIZE GUIDE,サイズ選びに悩んだら、まずココをチェック！,1
28,/common/front/img/pj/top/banner_160720braadviser_c.jpg,/pj/special/braadviser/?sid=trend_braadviser,2016/7/20 9:00,9999/7/25 9:00,BRA,PEACH JOHN,1,ベストフィットなブラ選び,正しいフィッティング方法からPJの全ブラの機能まで余すことなくご紹介。,1
29,/common/front/img/pj/top/banner_170502gift_c.jpg,/pjitem/list/?_al=170502gift&outlet=include&itemSrcFlt=1&sort=6&_dm=2&count=60&sid=bea_170502gift,2017/5/2 9:00,9999/7/25 9:00,"BEAUTY,ROOMWEAR",PEACH JOHN,1,Happy Gifting,シーン・価格ごとに選べるギフトにおすすめのアイテム,0
30,/common/front/img/pj/top/banner_170816under3000_c.jpg,/pjitem/list/?_al=170208under3000&outlet=include&sort=6&count=60&_pt=3000&_pf=1&sid=trend_170816under3000,2017/8/16 9:00,9999/7/25 9:00,BRA,PEACH JOHN,1,"Under ￥3,000 BRA",お手頃価格のブラが勢揃い,0
31,/common/front/img/pj/top/banner_180117result_c.jpg,/pj/special/pj17wi/result/?sid=trend_180117result,2018/1/17 9:00,2018/7/25 9:00,BRA,PEACH JOHN,1,ブラ総選挙 結果発表！,みんなが選んだPJブラ人気ランキングが決定！,0
32,/common/front/img/pj/top/banner_180131valentine_c.jpg,/pj/special/valentine/?sid=trend_180131valentine,2018/1/31 11:59,2018/4/11 9:00,"BRA,INNER,ROOMWEAR",PEACH JOHN,1,Be My Valentine,恋する女の子に贈るバレンタインにぴったりのランジェリー＆プチギフト,0
33,/common/front/img/pj/top/banner_180131travel_c.jpg,/pjitem/list/?_al=180131travel&count=60&outlet=include&sort=6&sid=trend_180131travel,2018/4/11 8:55,2018/7/25 9:00,"BRA,INNER,ROOMWEAR,FASHION,BEAUTY",PEACH JOHN,1,Summer Travel Items,新作ルームウエアや水着、雑貨などあなたの旅を完璧にする、便利でかわいいトラベルアイテム,0
34,/common/front/img/pj/top/banner_180207bty_c.jpg,/pjitem/list/?_al=180207bty&sort=6&count=30&_dm=2&_iid=1&sid=trend_180207bty,2018/2/7 11:58,2018/7/25 9:00,BEAUTY,PEACH JOHN,1,BEAUTY PRICE DOWN,ご要望にお応えして人気のビューティアイテムがお手頃価格に！,0
35,/common/front/img/pj/top/banner_180207ym_pink_c.jpg,/pjitem/list/?_al=yummymart&outlet=include&_bcg=002&itemSrcFlt=1&sort=6&_dm=2&count=60&sid=trend_180207ym,2018/2/7 11:58,2018/7/25 9:00,"BRA,ROOMWEAR,INNER",YUMMYMART,1,PRETTY IN PINK,定番人気のシリーズから春の新作までYUMMY MARTのピンクアイテム集めました,0
36,/common/front/img/pj/top/banner_180207panty_c.jpg,/pjitem/list/?_al=180207panty&sort=6&_dm=2&count=60&outlet=include?sid=trend_180207panty,2018/2/7 11:58,2018/7/25 9:00,BRA,PEACH JOHN,1,もっと おしり喜ぶ,総レースでラインが響きにくい「ノーショウ」シリーズが、さらにおしりに優しく進化しました！,0
37,/common/front/img/pj/top/banner_180207nonwired_c.jpg,/pj/special/nonwire/?sid=trend_180207nonwired,2018/2/7 11:59,2018/7/25 9:00,"BRA,INNER",PEACH JOHN,1,ノンワイヤー大辞典,締め付けが苦しい・痛いなどの悩みとはもうサヨナラ！楽ちんなだけじゃなく“きちんと胸を作れるブラ”も続々登場,0
38,/common/front/img/pj/top/banner_180307apothecary_c.jpg,/pj/special/pj18sp/apothecary/?sid=trend_180307apothecary,2018/3/7 11:59,2018/7/25 9:00,BEAUTY,PEACH JOHN,1,お悩み処方箋 -バスト(ケア)編-,3/7更新！聞きにくい女性のお悩みにスペシャリストが答えます,0
39,/common/front/img/pj/top/banner_170920nightcare_c.jpg,/pjitem/list/?_al=170920nightcare&count=60&outlet=include&_dm=2&sort=6&sid=trend_170920nightcare,2018/2/14 8:45,2018/7/25 9:00,"BRA,INNER,BEAUTY",PEACH JOHN,1,Night Care,ナイトブラとバスト用クリームで寝ている間に理想のマシュマロバストへ,0
40,/common/front/img/pj/top/banner_180214yummy_c.jpg,/pjitem/list/?_al=yummymart&count=60&_iid=1&outlet=include&sort=6&sid=trend_180214yummy,2018/2/14 8:47,2018/4/11 9:00,"BRA,ROOMWEAR,INNER",YUMMYMART,1,SPRING COLLECTION,"大人気！1,980円＋税〜のブラセットや今から着られるルームウエアをチェック",0
41,/common/front/img/pj/top/banner_180214slclm_c.jpg,/pj/salon/column/?sid=trend_180214slclm,2018/2/14 8:48,2018/7/25 9:00,BRA,SALON \nby PEACH JOHN,1,Robe de Marie,大人を幸せにする美とクオリティ\nイタリア製レースで仕立てた極上ランジェリー,0
42,/common/front/img/pj/top/banner_180214yukimaomi_c.jpg,/pj/salon/special/yukimaomi/?sid=trend_180214yukimaomi,2018/2/14 8:49,2018/7/25 9:00,ROOMWEAR,SALON \nby PEACH JOHN,1,SPECIAL INTERVIEW,優木まおみさんが着るラウンジウエア&スペシャルインタビュー,0
43,/common/front/img/pj/top/banner_180124btynew_c.jpg,/pjitem/list/?_al=gj_new&count=60&_iid=1&outlet=include&sort=6&sid=trend_180124btynew,2018/2/14 8:50,2018/4/11 9:00,BEAUTY,PEACH JOHN,1,BEAUTY NEW IN,幸せオーラが“幸運”を運ぶ\n心身を整え、次の美しさへ,0
44,/common/front/img/pj/top/banner_180214slnew_c.jpg,/pjitem/list/?_al=sl_new&outlet=include&count=60&_iid=0&sort=6&sid=trend_180214slnew,2018/2/14 8:52,2018/4/11 9:00,"BRA,ROOMWEAR",SALON \nby PEACH JOHN,1,SALON 2018 Spring,軽やかに春を楽しめる新作ブラ・ランジェリーなど大人ロマンティックなサロンの春アイテム,0
45,/common/front/img/pj/top/banner_180214onepiece_c.jpg,/pjitem/list/?_al=180214onepiece&_dm=2&outlet=include&sort=6&count=60&sid=trend_180214onepiece,2018/2/14 8:53,2018/4/11 9:00,FASHION,PEACH JOHN,1,SPRING ONE-PIECE,今すぐ着られて1枚で決まるワンピース\nタイプ別の新作ワンピから、自分だけのお気に入りを見つけて,0
46,/common/front/img/pj/top/banner_180124roomnew_c.jpg,/pjitem/list/?_al=room_new&count=60&_dm=2&_iid=1&outlet=include&sort=6&sid=trend_180124room,2018/2/14 8:54,2018/4/4 12:00,ROOMWEAR,PEACH JOHN,1,ROOM WEAR NEW IN,大人気ルームウエアに春の新作登場！ペアパジャマやシャツパジャマは贈り物にもぴったり,0
47,/common/front/img/pj/top/banner_180124pjclo_c.jpg,/pjitem/list/?_al=pjclo_new&count=60&outlet=include&sort=6&_dm=2&sid=trend_180124pjclo,2018/2/14 8:55,2018/4/11 9:00,FASHION,PEACH JOHN,1,FASHION NEW IN,ぱっと目を惹くプリントに肌見せ、フリルなど、女性らしさを放つ春の新作ファッション,0
48,/common/front/img/pj/top/banner_180214motebody_c.jpg,/pj/special/pj18sp/motebody/?sid=trend_180214motebody,2018/2/14 8:56,2018/7/25 9:00,"BRA,BEAUTY",PEACH JOHN,1,究極モテBODYのつくり方,あなたのモテ願望はどのタイプ？タイプ別に究極モテBODYのつくり方を紹介,0
49,/common/front/img/pj/top/banner_180124workbra_c.jpg,/pj/special/workbra/?sid=trend_180124workbra,2018/2/14 8:59,2018/7/25 9:00,BRA,PEACH JOHN,1,MIRACLE WORK BRA,口コミ高評価！累計270万枚突破のワークシリーズに洗濯機で丸洗いできる「ミラクルワークブラ」が登場！,0
50,/common/front/img/pj/top/banner_180214pjnew_c.jpg,/pjitem/list/?_al=pj_new&count=60&_iid=1&outlet=include&sort=6&sid=trend_180214pjnew,2018/2/14 9:00,2018/4/11 9:00,"BRA,INNER,ROOMWEAR,FASHION",PEACH JOHN,1,PEACH JOHN 2018 Spring,中村アンさん着用で話題のミラクルワークブラなど新しい季節に取り入れたい新作が続々登場,0
51,/common/front/img/pj/top/banner_180221lowprice_c.jpg,/pjitem/list/?_al=180221lowprice&outlet=include&count=60&sort=6&_dm=2&_iid=1&sid=trend_180221lowprice,2018/2/21 11:59,2018/7/25 9:00,"BRA,INNER",PEACH JOHN,1,"〜￥2,500 HAPPY INNER",新作や新色アイテムもプチプライスで勢揃い！春インナーでお得に可愛く衣替え♪,0
52,/common/front/img/pj/top/banner_180221slim_c.jpg,"
/pj/special/pj18sp/slim/?sid=trend_180221slim",2018/2/21 12:00,2018/7/25 9:00,"BRA,INNER",PEACH JOHN,1,着やせランジェリーでSTYLE UP,補整=苦しいはもう過去！軽い着け心地で、ほっそり着やせ。ボディラインを引き締める新作シェイプランジェリー,0
53,/common/front/img/pj/top/banner_180221bodystudio_c.jpg,/pjitem/list/?_sr=357&outlet=include&sort=6&_dm=2&count=60&_iid=1&sid=trend_180221bodystudio,2018/2/21 11:58,2018/4/24 9:00,"BRA,INNER",PEACH JOHN,1,BODY STUDIO,出会いの季節に向けて、ボディラインをアップデート！エクササイズを快適にする、機能派アクティブウエア,0
54,/common/front/img/pj/top/banner_170830voice_c.jpg,/pj/special/voice/?sid=trend_160502voice,2018/2/28 11:54,2018/3/28 14:00,BEAUTY,PEACH JOHN,1,口コミ大募集,毎月抽選で人気商品をプレゼント！\n3/28(水)14:00まで,0
55,/common/front/img/pj/top/banner_180228slset_c.jpg,/pjitem/list/?_al=sa_180228sl&outlet=include&itemSrcFlt=1&sort=6&_dm=2&sid=trend_180228slset,2018/2/28 11:55,2018/3/28 14:00,"BRA,INNER,CAMPAIGN",SALON \nby PEACH JOHN,1,SALON 今月のおすすめ,リュボンパデットキャミがセットでプライスダウン！3/28(水)14:00まで,0
56,/common/front/img/pj/top/banner_180228bty_c.jpg,/pjitem/list/?_al=180228bty_set&_iid=1&outlet=include&_dm=2&sid=trend_180228btyset,2018/2/28 11:56,2018/3/28 14:00,"BEAUTY,CAMPAIGN",PEACH JOHN,1,BEAUTY 今月のおすすめ,対象のバストケアアイテムがセットでお得！3/28(水)14:00まで,0
57,/common/front/img/pj/top/banner_180228innercare_c.jpg,/pj/special/innercare/?sid=trend_180228innercare,2018/2/28 11:57,2018/7/25 9:00,BEAUTY,PEACH JOHN,1,BOMB BT SUPPLEMENT,エラスチンとPJボムプエラリアをW処方！内側からしなやか、女性らしい美ボディへ,0
58,/common/front/img/pj/top/banner_180228room_c.jpg,/pjitem/list/?_al=180228room&outlet=include&count=60&sort=6&_dm=2&sid=trend_180228room,2018/2/28 11:58,2018/7/25 9:00,ROOMWEAR,PEACH JOHN,1,LOVE MY ROOM,可愛いパジャマやインテリアグッズなど新生活におすすめのアイテム揃えました,0
59,/common/front/img/pj/top/banner_150513bustcare_c.jpg,/pj/special/bustcare/?sid=trend_150513bustcare,2018/2/28 11:59,2018/7/25 9:00,BEAUTY,PEACH JOHN,1,おっぱいとおしり,人気のケアアイテムで自分史上最強の愛されボディに,0
60,/common/front/img/pj/top/banner_180228flower_c.jpg,/pj/special/pj18sp/flower/?sid=trend_180228flower,2018/2/28 12:00,2018/7/25 9:00,"BRA,INNER,FASHION",PEACH JOHN,1,POWER OF FLOWER,女の子をとびきり可愛くする存在。魅力、花開く、春のフラワー柄コレクション,0
61,/common/front/img/pj/top/banner_180307tshirtbra_c.gif,/pj/special/pj18sp/tshirtbra/?sid=trend_180307tshirtbra,2018/3/7 12:00,2018/7/25 9:00,"BRA,INNER,FASHION",PEACH JOHN,1,Tシャツブラの進化系,薄着になるこれからの季節に大活躍！つるんとなめらかで、お洋服にもひびきにくいブラ,0
62,/common/front/img/pj/top/banner_171108giftbra_c.jpg,/pjitem/detail/?COLOR=02&ITM=1021164&outlet=include?sid=trend_171108giftbra,2018/3/14 9:54,2018/7/25 9:00,BRA,PEACH JOHN,1,ギフトブラ,大きなリボンでバストをラッピング。ふっくらデコルテをメイクする「ギフトブラ」,0
63,/common/front/img/pj/top/banner_180314btysale_c.jpg,/pjitem/list/?_al=gj_new&count=60&_iid=1&sort=6&sid=trend_180314btysale,2018/3/14 9:55,2018/3/22 11:59,BEAUTY,PEACH JOHN,1,BEAUTY 10％OFF ,春の新作や人気のボディケアコスメも！ビューティ商品が今だけ10％OFF！3/23(金)12:00まで,0
64,/common/front/img/pj/top/banner_ym_180314all10_c.jpg,/pjitem/list/?_al=ym_180314all10&count=60&_dm=2&sort=6&sid=trend_ym_180314all10,2018/3/14 9:56,2018/3/22 11:59,"BRA,ROOMWEAR",YUMMYMART,1,YUMMY MART 10％OFF,新作も人気の定番アイテムも、対象の商品が10％OFF！3/23(金) 12:00まで,0
65,/common/front/img/pj/top/banner_sa_180314sprsale_c.jpg,/pjitem/list/?_al=sa_180314sprsale&itemSrcFlt=1&sort=6&_dm=1&count=30&_iid=0&sid=trend_sa_180314sprsale,2018/3/14 9:57,2018/3/22 11:59,"BRA,INNER,ROOMWEAR",SALON \nby PEACH JOHN,1,SALON 10％0FF,人気のSALONアイテムが10%OFF！3/23(金)12:00まで,0
66,/common/front/img/pj/top/banner_160330pink_c.jpg,/pjitem/list/?_al=pink&outlet=include&_bcg=002&count=60&sort=6&_dm=2&itemSrcFlt=1&sid=trend_160330pink,2018/3/14 9:58,2018/7/25 9:00,"BRA,INNER,ROOMWEAR",PEACH JOHN,1,PINK,みんな大好き！ブラやルームウエアなど、ピンクカラーのアイテムが勢揃い,0
67,/common/front/img/pj/top/banner_180314hit_c.jpg,/pjitem/list/?_al=180314hit&count=60&_dm=2&sort=6&sid=trend_180314hit,2018/3/14 9:59,2018/3/22 11:59,BRA,PEACH JOHN,1,BEST HIT BRA 10％OFF,皆様に愛されて殿堂入りになったブラがお得に！人気カラーも今だけ10%OFF！3/23(金)12:00まで,0
68,/common/front/img/pj/top/banner_180314all10off_c.gif,/pjitem/list/?_al=180314all10off&count=60&sort=6&itemSrcFlt=1&_iid=1&sid=trend_180314all10off,2018/3/14 10:00,2018/3/22 11:59,"BRA,INNER,ROOMWEAR,FASHION",PEACH JOHN,1,ALL ITEMS 10％OFF,"普段セールにならない新作や人気定番アイテムもお得に♪
期間限定10％OFF！3/23(金)12:00まで",0
69,/common/front/img/pj/top/banner_180323sale_c.gif,/pjitem/list/?_al=18sp_sale&outlet=only&count=60&itemSrcFlt=1&sort=6&_dm=2&sid=trend_180323sale,2018/3/23 12:00,2018/3/27 13:59,"BRA,INNER,ROOMWEAR,FASHION",PEACH JOHN,1,Spring SALE,最大50％OFFのスプリングセール開催！人気のブラやルームウエアがお得！3/28(水)14:00まで,0
70,/common/front/img/pj/top/banner_180323ohanami_c.jpg,/pjitem/list/?_al=180323ohanami&_dm=2&_iid=1&count=60&itemSrcFlt=1&outlet=include&sort=6&sid=trend_180323ohanami,2018/3/23 11:59,2018/7/25 9:00,FASHION,PEACH JOHN,1,Happy Spring time,お花見やテラスご飯など、春のおでかけにぴったり！お外で着たいアイテム特集♪,0
71,/common/front/img/pj/top/banner_180214happiness_c.jpg,/pjitem/detail/?COLOR=02&ITM=1021860&outlet=include&sid=trend_180214happiness,2018/3/23 11:59,2018/7/25 9:00,BRA,PEACH JOHN,1,Happiness Aura Sparkles,四つ葉のクローバーが幸せを呼び込む。着けるたび、ハッピーになれるブラ誕生!,0
72,/common/front/img/pj/top/banner_180323happybag_c.jpg,/pjitem/list/?_al=2018happybag&outlet=include&sort=6&sid=trend_180323happybag,2018/3/23 11:57,2018/3/27 13:59,BRA,PEACH JOHN,1,HAPPY BAG,数量限定！大好評の福袋がスプリングセール期間のみ再登場♪,0
73,/common/front/img/pj/top/banner_sa_180323haru_c.jpg,/pjitem/list/?_al=sa_180323haru&itemSrcFlt=1&sort=6&outlet=only&_dm=1&count=30&_iid=0&sid=trend_sa_180323haru,2018/3/23 11:55,2018/3/27 13:59,"BRA,INNER,ROOMWEAR",SALON \nby PEACH JOHN,1,SALON Spring SALE,人気のSALONアイテムが最大50％OFF！3/28(水) 14:00まで,0
74,/common/front/img/pj/top/banner_180323btysale_c.jpg,/pjitem/list/?_fl=PJ_FLR_1F&outlet=only&itemSrcFlt=1&sort=1&_dm=1&count=60&sid=trend_180323btysale,2018/3/23 11:54,2018/3/27 13:59,BEAUTY,PEACH JOHN,1,BEAUTY Spring SALE,対象のコスメやボディケアアイテムが最大25％OFF！ビューティ春セール開催中♪3/28(水)14:00まで,0
75,/common/front/img/pj/top/banner_ym_18sp_sale_c.jpg,/pjitem/list/?_al=ym_18sp_sale&count=60&_iid=1&sort=6&outlet=only&itemSrcFlt=1&_dm=2&sid=trend_ym_18sp_sale,2018/3/23 11:53,2018/3/27 13:59,"BRA,INNER,ROOMWEAR",YUMMYMART,1,YUMMY MART SALE,YUMMY MARTの人気アイテムが最大50％OFF！3/28(水)14:00まで,0
76,/common/front/img/pj/top/banner_180214pajamas_c.jpg,/pjitem/list/?_al=room_new&sort=6&count=60&_dm=2&itemSrcFlt=1&sid=trend_180214pajamas,2018/3/23 11:52,2018/4/10 9:00,ROOMWEAR,PEACH JOHN,1,The PAJAMA,ピーチ・ジョンの隠れたロングセラー！カップルで楽しめるペアパジャマなど新作をご紹介,0
77,/common/front/img/pj/top/banner_180328dream_c.jpg,/pjitem/list/?_al=dream&_dm=2&_iid=1&count=60&itemSrcFlt=1&sort=6&sid=trend_180328dream,2018/3/28 14:00,2018/7/25 9:00,"BRA,PEACH JOHN",PEACH JOHN,1,DREAM BRA New Colors,PJ史上最高のつけ心地\nドリームブラに春らしい2色が新たに追加！,0
78,/common/front/img/pj/top/banner_180328miraclework_c.jpg,/pjitem/detail/?ITM=1021490&outlet=include&sid=trend_180328miraclework,2018/3/28 13:59,2018/7/25 9:00,BRA,PEACH JOHN,1,MIRACLE WORK BRA,口コミ高評価！グミワイヤーでやわらかフィット。洗濯機で丸洗いできる「ミラクルワークブラ」,0
79,/common/front/img/pj/top/banner_170830voice_c.jpg,/pj/special/voice/?sid=trend_160502voice,2018/3/28 13:58,2018/5/2 13:59,"PEACH JOHN,CAMPAIGN",PEACH JOHN,1,口コミ大募集,毎月抽選で人気商品をプレゼント！\n5/2(水)12:00まで,0
80,/common/front/img/pj/top/banner_180328slset_c.jpg,/pjitem/list/?_al=sa_180328sl&outlet=include&itemSrcFlt=1&sort=6&_dm=2&count=30&_iid=0&sid=trend_180328slset,2018/3/28 13:57,2018/5/2 13:59,"BRA,CAMPAIGN",SALON \nby PEACH JOHN,1,SALON 今月のおすすめ,対象のブラとパンティがセットでプライスダウン！\n5/2(水)12:00まで,0
81,/common/front/img/pj/top/banner_180328bty_c.jpg,/pjitem/list/?_al=180328bty_set&_iid=1&outlet=include&_dm=2&sid=trend_180328bty,2018/3/28 13:56,2018/5/2 13:59,"BEAUTY,BRA,CAMPAIGN",PEACH JOHN,1,BEAUTY 今月のおすすめ,対象のバストケアアイテムと新作ブラがセットでお得！\n5/2(水)12:00まで,0
82,/common/front/img/pj/top/banner_180404roomnew_c.jpg,/pjitem/list/?_al=room_new&count=60&_dm=2&_iid=1&outlet=include&sort=6&sid=trend_180404room_new,2018/4/4 11:56,2018/7/25 9:00,ROOMWEAR,PEACH JOHN,1,ROOM WEAR NEW IN,着心地抜群のルームウエアに夏の新作登場！さらっと快適なサマーパジャマはギフトにもおすすめ,0
83,/common/front/img/pj/top/banner_180404delicate_c.jpg,/pj/special/delicate/?sid=trend_180404delicate,2018/4/4 11:57,2018/7/25 9:00,BEAUTY,PEACH JOHN,1,デリケートゾーンとV.I.O,気になるデリケートゾーンとアンダーヘア、お手入れきちんとできている？,0
